Price,Close,High,Low,Open,Volume
2025-05-16 09:03:00+00:00,211.85,211.97,211.79,211.95,0
2025-05-16 09:04:00+00:00,211.77,211.77,211.77,211.77,0
2025-05-16 09:05:00+00:00,211.77,211.77,211.77,211.77,0
2025-05-16 09:06:00+00:00,211.8,211.8,211.8,211.8,0
2025-05-16 09:09:00+00:00,211.8,211.8,211.8,211.8,0
2025-05-16 09:10:00+00:00,211.78,211.78,211.78,211.78,0
2025-05-16 09:11:00+00:00,211.8,211.8,211.8,211.8,0
2025-05-16 09:16:00+00:00,211.84,211.84,211.8,211.8,0
2025-05-16 09:17:00+00:00,211.86,211.86,211.86,211.86,0
2025-05-16 09:18:00+00:00,211.85,211.85,211.85,211.85,0
2025-05-16 09:20:00+00:00,211.8,211.85,211.8,211.85,0
2025-05-16 09:21:00+00:00,211.84,211.84,211.83,211.83,0
2025-05-16 09:22:00+00:00,211.83,211.83,211.83,211.83,0
2025-05-16 09:23:00+00:00,211.88,211.88,211.83,211.83,0
2025-05-16 09:24:00+00:00,211.88,211.88,211.88,211.88,0
2025-05-16 09:25:00+00:00,211.85,211.85,211.85,211.85,0
2025-05-16 09:27:00+00:00,211.9,211.9,211.85,211.85,0
2025-05-16 09:28:00+00:00,211.93,211.93,211.9,211.9,0
2025-05-16 09:29:00+00:00,211.85,211.85,211.81,211.83,0
2025-05-16 09:30:00+00:00,211.85,211.85,211.85,211.85,0
2025-05-16 09:31:00+00:00,211.9,211.9,211.9,211.9,0
2025-05-16 09:32:00+00:00,211.85,211.9,211.85,211.9,0
2025-05-16 09:33:00+00:00,211.85,211.85,211.85,211.85,0
2025-05-16 09:34:00+00:00,211.85,211.85,211.85,211.85,0
2025-05-16 09:35:00+00:00,211.84,211.84,211.84,211.84,0
2025-05-16 09:36:00+00:00,211.75,211.81,211.75,211.81,0
2025-05-16 09:37:00+00:00,211.77,211.77,211.77,211.77,0
2025-05-16 09:39:00+00:00,211.78,211.78,211.78,211.78,0
2025-05-16 09:40:00+00:00,211.84,211.84,211.77,211.78,0
2025-05-16 09:42:00+00:00,211.85,211.85,211.85,211.85,0
2025-05-16 09:44:00+00:00,211.84,211.84,211.84,211.84,0
2025-05-16 09:46:00+00:00,211.77,211.85,211.76,211.84,0
2025-05-16 09:47:00+00:00,211.9,211.9,211.8,211.8,0
2025-05-16 09:48:00+00:00,211.83,211.83,211.83,211.83,0
2025-05-16 09:49:00+00:00,211.87,211.87,211.87,211.87,0
2025-05-16 09:50:00+00:00,211.85,211.85,211.85,211.85,0
2025-05-16 09:51:00+00:00,211.85,211.85,211.84,211.85,0
2025-05-16 09:52:00+00:00,211.84,211.87,211.84,211.87,0
2025-05-16 09:53:00+00:00,211.87,211.87,211.87,211.87,0
2025-05-16 09:55:00+00:00,211.87,211.87,211.87,211.87,0
2025-05-16 09:57:00+00:00,211.87,211.87,211.87,211.87,0
2025-05-16 09:58:00+00:00,211.85,211.85,211.85,211.85,0
2025-05-16 09:59:00+00:00,211.81,211.81,211.81,211.81,0
2025-05-16 10:00:00+00:00,211.8,211.8,211.8,211.8,0
2025-05-16 10:01:00+00:00,211.76,211.76,211.76,211.76,0
2025-05-16 10:02:00+00:00,211.7,211.76,211.66,211.76,0
2025-05-16 10:03:00+00:00,211.77,211.77,211.77,211.77,0
2025-05-16 10:04:00+00:00,211.65,211.71,211.65,211.71,0
2025-05-16 10:05:00+00:00,211.5,211.63,211.5,211.63,0
2025-05-16 10:06:00+00:00,211.18,211.45,211.0,211.45,0
2025-05-16 10:07:00+00:00,211.31,211.31,211.27,211.3,0
2025-05-16 10:08:00+00:00,211.31,211.32,211.31,211.31,0
2025-05-16 10:10:00+00:00,211.41,211.41,211.31,211.31,0
2025-05-16 10:11:00+00:00,211.4,211.42,211.4,211.42,0
2025-05-16 10:13:00+00:00,211.41,211.41,211.4,211.41,0
2025-05-16 10:14:00+00:00,211.41,211.41,211.41,211.41,0
2025-05-16 10:15:00+00:00,211.43,211.43,211.34,211.4,0
2025-05-16 10:16:00+00:00,211.48,211.48,211.48,211.48,0
2025-05-16 10:17:00+00:00,211.5,211.5,211.48,211.48,0
2025-05-16 10:18:00+00:00,211.57,211.57,211.5,211.5,0
2025-05-16 10:19:00+00:00,211.56,211.56,211.56,211.56,0
2025-05-16 10:20:00+00:00,211.56,211.56,211.56,211.56,0
2025-05-16 10:22:00+00:00,211.65,211.65,211.6,211.6,0
2025-05-16 10:23:00+00:00,211.66,211.66,211.65,211.65,0
2025-05-16 10:24:00+00:00,211.74,211.74,211.64,211.67,0
2025-05-16 10:25:00+00:00,211.7,211.72,211.7,211.72,0
2025-05-16 10:26:00+00:00,211.7,211.7,211.7,211.7,0
2025-05-16 10:27:00+00:00,211.48,211.72,211.46,211.72,0
2025-05-16 10:28:00+00:00,211.6,211.6,211.6,211.6,0
2025-05-16 10:29:00+00:00,211.69,211.69,211.53,211.6,0
2025-05-16 10:30:00+00:00,211.69,211.69,211.69,211.69,0
2025-05-16 10:34:00+00:00,211.69,211.69,211.69,211.69,0
2025-05-16 10:35:00+00:00,211.71,211.71,211.71,211.71,0
2025-05-16 10:36:00+00:00,211.68,211.68,211.64,211.66,0
2025-05-16 10:37:00+00:00,211.65,211.68,211.65,211.68,0
2025-05-16 10:38:00+00:00,211.65,211.66,211.65,211.66,0
2025-05-16 10:39:00+00:00,211.68,211.68,211.68,211.68,0
2025-05-16 10:40:00+00:00,211.71,211.71,211.71,211.71,0
2025-05-16 10:41:00+00:00,211.7,211.7,211.7,211.7,0
2025-05-16 10:45:00+00:00,211.7,211.7,211.7,211.7,0
2025-05-16 10:49:00+00:00,211.78,211.78,211.78,211.78,0
2025-05-16 10:50:00+00:00,211.79,211.79,211.78,211.78,0
2025-05-16 10:51:00+00:00,211.79,211.79,211.79,211.79,0
2025-05-16 10:52:00+00:00,211.68,211.71,211.68,211.7,0
2025-05-16 10:53:00+00:00,211.68,211.68,211.68,211.68,0
2025-05-16 10:54:00+00:00,211.69,211.73,211.68,211.73,0
2025-05-16 10:55:00+00:00,211.69,211.69,211.64,211.69,0
2025-05-16 10:56:00+00:00,211.7,211.7,211.7,211.7,0
2025-05-16 10:58:00+00:00,211.66,211.66,211.64,211.65,0
2025-05-16 11:00:00+00:00,211.68,211.7,211.66,211.7,0
2025-05-16 11:01:00+00:00,211.66,211.69,211.66,211.68,0
2025-05-16 11:02:00+00:00,211.72,211.72,211.66,211.66,0
2025-05-16 11:03:00+00:00,211.74,211.74,211.71,211.72,0
2025-05-16 11:04:00+00:00,211.75,211.75,211.75,211.75,0
2025-05-16 11:05:00+00:00,211.77,211.78,211.74,211.78,0
2025-05-16 11:06:00+00:00,211.6,211.64,211.6,211.64,0
2025-05-16 11:08:00+00:00,211.56,211.56,211.56,211.56,0
2025-05-16 11:09:00+00:00,211.51,211.58,211.51,211.58,0
2025-05-16 11:10:00+00:00,211.56,211.57,211.56,211.57,0
2025-05-16 11:11:00+00:00,211.55,211.55,211.51,211.51,0
2025-05-16 11:12:00+00:00,211.67,211.67,211.67,211.67,0
2025-05-16 11:13:00+00:00,211.65,211.66,211.65,211.66,0
2025-05-16 11:14:00+00:00,211.66,211.66,211.63,211.63,0
2025-05-16 11:15:00+00:00,211.7,211.7,211.7,211.7,0
2025-05-16 11:16:00+00:00,211.68,211.68,211.68,211.68,0
2025-05-16 11:17:00+00:00,211.73,211.73,211.7,211.7,0
2025-05-16 11:19:00+00:00,211.76,211.76,211.76,211.76,0
2025-05-16 11:20:00+00:00,211.78,211.8,211.75,211.77,0
2025-05-16 11:21:00+00:00,211.83,211.83,211.79,211.79,0
2025-05-16 11:22:00+00:00,211.75,211.83,211.75,211.83,0
2025-05-16 11:23:00+00:00,211.79,211.81,211.79,211.81,0
2025-05-16 11:24:00+00:00,211.8,211.8,211.79,211.79,0
2025-05-16 11:25:00+00:00,211.79,211.79,211.79,211.79,0
2025-05-16 11:26:00+00:00,211.96,211.97,211.81,211.81,0
2025-05-16 11:27:00+00:00,211.82,211.91,211.82,211.91,0
2025-05-16 11:28:00+00:00,211.84,211.84,211.79,211.82,0
2025-05-16 11:29:00+00:00,211.8,211.85,211.8,211.85,0
2025-05-16 11:30:00+00:00,211.75,211.8,211.75,211.8,0
2025-05-16 11:31:00+00:00,211.7,211.72,211.68,211.72,0
2025-05-16 11:32:00+00:00,211.7,211.7,211.7,211.7,0
2025-05-16 11:33:00+00:00,211.66,211.66,211.66,211.66,0
2025-05-16 11:36:00+00:00,211.66,211.66,211.66,211.66,0
2025-05-16 11:38:00+00:00,211.67,211.68,211.66,211.68,0
2025-05-16 11:39:00+00:00,211.68,211.68,211.68,211.68,0
2025-05-16 11:41:00+00:00,211.76,211.76,211.76,211.76,0
2025-05-16 11:42:00+00:00,211.79,211.79,211.73,211.73,0
2025-05-16 11:43:00+00:00,211.7,211.73,211.7,211.73,0
2025-05-16 11:44:00+00:00,211.75,211.75,211.75,211.75,0
2025-05-16 11:48:00+00:00,211.75,211.75,211.75,211.75,0
2025-05-16 11:49:00+00:00,211.78,211.78,211.78,211.78,0
2025-05-16 11:52:00+00:00,211.77,211.77,211.75,211.75,0
2025-05-16 11:53:00+00:00,211.78,211.78,211.77,211.77,0
2025-05-16 11:55:00+00:00,211.79,211.79,211.79,211.79,0
2025-05-16 11:56:00+00:00,211.77,211.79,211.77,211.79,0
2025-05-16 11:57:00+00:00,211.75,211.76,211.75,211.76,0
2025-05-16 11:58:00+00:00,211.76,211.76,211.76,211.76,0
2025-05-16 12:00:00+00:00,211.794,212.1526,211.18,211.4447,0
2025-05-16 12:01:00+00:00,211.7214,211.9988,211.08,211.83,0
2025-05-16 12:02:00+00:00,211.75,211.7977,211.7006,211.75,0
2025-05-16 12:03:00+00:00,211.7,211.8,211.7,211.77,0
2025-05-16 12:04:00+00:00,211.8,211.8,211.7,211.78,0
2025-05-16 12:05:00+00:00,211.8,211.8,211.7603,211.7895,0
2025-05-16 12:06:00+00:00,211.81,211.8474,211.8,211.83,0
2025-05-16 12:07:00+00:00,211.86,211.88,211.81,211.81,0
2025-05-16 12:08:00+00:00,211.9485,211.95,211.9,211.9,0
2025-05-16 12:09:00+00:00,211.95,211.95,211.9,211.95,0
2025-05-16 12:10:00+00:00,211.93,211.95,211.84,211.95,0
2025-05-16 12:11:00+00:00,211.92,211.94,211.84,211.93,0
2025-05-16 12:12:00+00:00,211.8,211.92,211.8,211.91,0
2025-05-16 12:13:00+00:00,211.75,211.9,211.71,211.7893,0
2025-05-16 12:14:00+00:00,211.774,211.93,211.77,211.85,0
2025-05-16 12:15:00+00:00,211.93,211.95,211.77,211.77,0
2025-05-16 12:16:00+00:00,211.8,211.95,211.79,211.89,0
2025-05-16 12:17:00+00:00,211.9293,211.9293,211.8607,211.9,0
2025-05-16 12:18:00+00:00,211.9,211.95,211.85,211.93,0
2025-05-16 12:19:00+00:00,211.9328,211.94,211.88,211.88,0
2025-05-16 12:20:00+00:00,211.91,211.94,211.85,211.8872,0
2025-05-16 12:21:00+00:00,211.899,212.0,211.82,211.88,0
2025-05-16 12:22:00+00:00,212.011,212.011,211.86,211.9,0
2025-05-16 12:23:00+00:00,212.0399,212.05,211.95,212.05,0
2025-05-16 12:24:00+00:00,212.03,212.0496,211.9,212.03,0
2025-05-16 12:25:00+00:00,211.86,212.02,211.86,212.02,0
2025-05-16 12:26:00+00:00,211.8003,211.93,211.8,211.93,0
2025-05-16 12:27:00+00:00,211.82,211.9,211.8,211.8899,0
2025-05-16 12:28:00+00:00,211.9,211.9,211.82,211.82,0
2025-05-16 12:29:00+00:00,211.8787,211.898,211.82,211.898,0
2025-05-16 12:30:00+00:00,211.87,211.9,211.85,211.8507,0
2025-05-16 12:31:00+00:00,211.71,211.88,211.65,211.88,0
2025-05-16 12:32:00+00:00,211.8,211.82,211.65,211.65,0
2025-05-16 12:33:00+00:00,211.56,211.79,211.56,211.73,0
2025-05-16 12:34:00+00:00,211.6999,211.7,211.57,211.7,0
2025-05-16 12:35:00+00:00,211.74,211.82,211.57,211.7,0
2025-05-16 12:36:00+00:00,211.74,211.81,211.625,211.74,0
2025-05-16 12:37:00+00:00,211.74,211.84,211.64,211.742,0
2025-05-16 12:38:00+00:00,211.75,211.84,211.66,211.84,0
2025-05-16 12:39:00+00:00,211.7005,211.79,211.7,211.74,0
2025-05-16 12:40:00+00:00,211.7497,211.79,211.61,211.7001,0
2025-05-16 12:41:00+00:00,211.7418,211.77,211.6,211.72,0
2025-05-16 12:42:00+00:00,211.673,211.74,211.55,211.62,0
2025-05-16 12:43:00+00:00,211.63,211.74,211.62,211.63,0
2025-05-16 12:44:00+00:00,211.6519,211.73,211.62,211.69,0
2025-05-16 12:45:00+00:00,211.77,211.77,211.64,211.74,0
2025-05-16 12:46:00+00:00,211.77,211.84,211.71,211.77,0
2025-05-16 12:47:00+00:00,211.8,211.84,211.77,211.77,0
2025-05-16 12:48:00+00:00,211.77,211.8393,211.76,211.82,0
2025-05-16 12:49:00+00:00,211.77,211.84,211.77,211.8284,0
2025-05-16 12:50:00+00:00,211.78,211.8,211.71,211.7207,0
2025-05-16 12:51:00+00:00,211.83,211.85,211.7101,211.78,0
2025-05-16 12:52:00+00:00,211.73,211.85,211.73,211.83,0
2025-05-16 12:53:00+00:00,211.85,211.85,211.83,211.83,0
2025-05-16 12:54:00+00:00,211.88,211.88,211.8282,211.8393,0
2025-05-16 12:55:00+00:00,211.89,211.95,211.8,211.88,0
2025-05-16 12:56:00+00:00,211.8012,211.95,211.79,211.92,0
2025-05-16 12:57:00+00:00,211.88,211.93,211.8,211.93,0
2025-05-16 12:58:00+00:00,211.8985,211.8999,211.8,211.8999,0
2025-05-16 12:59:00+00:00,211.9,211.9,211.88,211.88,0
2025-05-16 13:00:00+00:00,211.861,211.9,211.85,211.8998,0
2025-05-16 13:01:00+00:00,211.96,212.0,211.9,211.9,0
2025-05-16 13:02:00+00:00,211.9595,212.0,211.89,212.0,0
2025-05-16 13:03:00+00:00,211.94,211.96,211.92,211.9214,0
2025-05-16 13:04:00+00:00,211.9505,211.96,211.8606,211.9185,0
2025-05-16 13:05:00+00:00,211.92,211.98,211.9047,211.94,0
2025-05-16 13:06:00+00:00,211.98,211.99,211.93,211.97,0
2025-05-16 13:07:00+00:00,211.99,211.99,211.91,211.98,0
2025-05-16 13:08:00+00:00,211.97,211.99,211.97,211.9884,0
2025-05-16 13:09:00+00:00,211.97,211.99,211.9,211.99,0
2025-05-16 13:10:00+00:00,211.98,211.98,211.95,211.97,0
2025-05-16 13:11:00+00:00,211.9888,211.9888,211.97,211.98,0
2025-05-16 13:12:00+00:00,211.9891,211.99,211.9,211.98,0
2025-05-16 13:13:00+00:00,212.0,212.0,211.89,211.99,0
2025-05-16 13:14:00+00:00,211.98,212.0,211.92,212.0,0
2025-05-16 13:15:00+00:00,211.9505,212.0,211.9505,212.0,0
2025-05-16 13:16:00+00:00,212.0,212.01,211.9122,212.0,0
2025-05-16 13:17:00+00:00,211.96,212.0,211.93,211.97,0
2025-05-16 13:18:00+00:00,211.97,212.0,211.93,211.99,0
2025-05-16 13:19:00+00:00,212.0,212.0,211.9377,211.96,0
2025-05-16 13:20:00+00:00,211.999,212.0,211.96,211.97,0
2025-05-16 13:21:00+00:00,212.16,212.16,211.91,211.99,0
2025-05-16 13:22:00+00:00,212.1,212.2,212.1,212.18,0
2025-05-16 13:23:00+00:00,212.14,212.15,212.0807,212.15,0
2025-05-16 13:24:00+00:00,212.1,212.2,212.08,212.1381,0
2025-05-16 13:25:00+00:00,211.84,212.09,211.2,212.09,0
2025-05-16 13:26:00+00:00,211.86,212.06,211.66,211.73,0
2025-05-16 13:27:00+00:00,211.7103,211.95,211.52,211.9,0
2025-05-16 13:28:00+00:00,212.36,212.8,211.9,211.9,0
2025-05-16 13:29:00+00:00,212.71,212.72,212.01,212.48,0
2025-05-16 13:30:00+00:00,212.22999572753906,212.57000732421875,211.41000366210938,212.32000732421875,5709354
2025-05-16 13:31:00+00:00,212.05999755859375,212.35000610351562,211.88999938964844,212.22500610351562,165044
2025-05-16 13:32:00+00:00,211.9250030517578,212.27000427246094,211.8000030517578,212.0850067138672,112289
2025-05-16 13:33:00+00:00,211.68499755859375,212.07000732421875,211.63999938964844,211.9600067138672,124188
2025-05-16 13:34:00+00:00,211.88999938964844,211.89999389648438,211.60000610351562,211.67999267578125,1559995
2025-05-16 13:35:00+00:00,211.50999450683594,212.17840576171875,211.46499633789062,211.8300018310547,233213
2025-05-16 13:36:00+00:00,211.5540008544922,211.69439697265625,211.3300018310547,211.49139404296875,154628
2025-05-16 13:37:00+00:00,211.85000610351562,211.8699951171875,211.52000427246094,211.53500366210938,119751
2025-05-16 13:38:00+00:00,211.82000732421875,211.8800048828125,211.5749969482422,211.8249969482422,108312
2025-05-16 13:39:00+00:00,212.32000732421875,212.3209991455078,211.75,211.8300018310547,198153
2025-05-16 13:40:00+00:00,211.8000030517578,212.3300018310547,211.77000427246094,212.3000030517578,173762
2025-05-16 13:41:00+00:00,211.52000427246094,211.89999389648438,211.49000549316406,211.82000732421875,168938
2025-05-16 13:42:00+00:00,211.31350708007812,211.57000732421875,211.2050018310547,211.57000732421875,203556
2025-05-16 13:43:00+00:00,211.1699981689453,211.39999389648438,211.00999450683594,211.31500244140625,144727
2025-05-16 13:44:00+00:00,211.4210968017578,211.52999877929688,211.16000366210938,211.17999267578125,89276
2025-05-16 13:45:00+00:00,211.38999938964844,211.47000122070312,211.2899932861328,211.4199981689453,1228454
2025-05-16 13:46:00+00:00,211.1884002685547,211.4199981689453,211.11000061035156,211.34120178222656,81236
2025-05-16 13:47:00+00:00,211.38900756835938,211.389892578125,211.02999877929688,211.19000244140625,83455
2025-05-16 13:48:00+00:00,211.2899932861328,211.47000122070312,211.1999969482422,211.36839294433594,85202
2025-05-16 13:49:00+00:00,211.27000427246094,211.30599975585938,211.2200927734375,211.2949981689453,18034
2025-05-16 13:50:00+00:00,211.64999389648438,211.74000549316406,211.64500427246094,211.67999267578125,188051
2025-05-16 13:51:00+00:00,211.6999969482422,211.74000549316406,211.5500030517578,211.66969299316406,57405
2025-05-16 13:52:00+00:00,211.3800048828125,211.71730041503906,211.2899932861328,211.7050018310547,109156
2025-05-16 13:53:00+00:00,211.25999450683594,211.44970703125,211.1699981689453,211.3800048828125,80343
2025-05-16 13:54:00+00:00,211.19000244140625,211.3708038330078,211.16000366210938,211.22999572753906,75352
2025-05-16 13:55:00+00:00,211.40499877929688,211.55999755859375,211.2050018310547,211.20989990234375,109723
2025-05-16 13:56:00+00:00,211.61000061035156,211.6199951171875,211.3300018310547,211.38999938964844,81348
2025-05-16 13:57:00+00:00,211.50999450683594,211.60000610351562,211.47999572753906,211.57000732421875,55154
2025-05-16 13:58:00+00:00,211.61000061035156,211.67999267578125,211.4949951171875,211.4949951171875,70924
2025-05-16 13:59:00+00:00,211.75,211.7899932861328,211.5800018310547,211.61000061035156,115800
2025-05-16 14:00:00+00:00,211.51010131835938,211.8300018310547,211.36000061035156,211.6999969482422,295123
2025-05-16 14:01:00+00:00,211.6199951171875,211.77999877929688,211.360107421875,211.52000427246094,117370
2025-05-16 14:02:00+00:00,211.58059692382812,211.92999267578125,211.51080322265625,211.6199951171875,106369
2025-05-16 14:03:00+00:00,211.57000732421875,211.72000122070312,211.5500030517578,211.60000610351562,53997
2025-05-16 14:04:00+00:00,211.7205047607422,211.8000030517578,211.52000427246094,211.5749969482422,82492
2025-05-16 14:05:00+00:00,211.77000427246094,211.9199981689453,211.68719482421875,211.74000549316406,85147
2025-05-16 14:06:00+00:00,211.5904998779297,211.76499938964844,211.41000366210938,211.75,119376
2025-05-16 14:07:00+00:00,211.77999877929688,211.9199981689453,211.64999389648438,211.66000366210938,94892
2025-05-16 14:08:00+00:00,211.46499633789062,211.8300018310547,211.46499633789062,211.7899932861328,89510
2025-05-16 14:09:00+00:00,211.48379516601562,211.55999755859375,211.41009521484375,211.47320556640625,105432
2025-05-16 14:10:00+00:00,211.5,211.58999633789062,211.39999389648438,211.48500061035156,57861
2025-05-16 14:11:00+00:00,211.47000122070312,211.6300048828125,211.44749450683594,211.48500061035156,71529
2025-05-16 14:12:00+00:00,211.44000244140625,211.47970581054688,211.3000946044922,211.4600067138672,80991
2025-05-16 14:13:00+00:00,211.66000366210938,211.6999969482422,211.3571014404297,211.41000366210938,91869
2025-05-16 14:14:00+00:00,211.5399932861328,211.6999969482422,211.50999450683594,211.67999267578125,96786
2025-05-16 14:15:00+00:00,211.2570037841797,211.5399932861328,211.24000549316406,211.52999877929688,110091
2025-05-16 14:16:00+00:00,211.1300048828125,211.29879760742188,211.11000061035156,211.25,142965
2025-05-16 14:17:00+00:00,211.07260131835938,211.18499755859375,211.07000732421875,211.1392059326172,64772
2025-05-16 14:18:00+00:00,211.1865997314453,211.19000244140625,211.0399932861328,211.0749969482422,86442
2025-05-16 14:19:00+00:00,211.03500366210938,211.22500610351562,211.02000427246094,211.19000244140625,103433
2025-05-16 14:20:00+00:00,211.0399932861328,211.16000366210938,210.9600067138672,211.0399932861328,134710
2025-05-16 14:21:00+00:00,211.01499938964844,211.0659942626953,210.96200561523438,211.05999755859375,83684
2025-05-16 14:22:00+00:00,211.0198974609375,211.02999877929688,210.82000732421875,211.00999450683594,136615
2025-05-16 14:23:00+00:00,210.80360412597656,211.00999450683594,210.75999450683594,211.0050048828125,1241906
2025-05-16 14:24:00+00:00,210.9499969482422,210.97000122070312,210.77999877929688,210.8000030517578,63841
2025-05-16 14:25:00+00:00,211.02000427246094,211.0800018310547,210.875,210.93499755859375,71895
2025-05-16 14:26:00+00:00,210.99729919433594,211.03500366210938,210.91000366210938,211.01919555664062,49905
2025-05-16 14:27:00+00:00,210.8300018310547,211.04730224609375,210.8000030517578,211.0,76512
2025-05-16 14:28:00+00:00,210.6501007080078,210.89979553222656,210.6501007080078,210.8300018310547,83564
2025-05-16 14:29:00+00:00,210.60000610351562,210.6999969482422,210.55999755859375,210.64999389648438,134279
2025-05-16 14:30:00+00:00,210.47000122070312,210.66000366210938,210.42999267578125,210.58999633789062,118397
2025-05-16 14:31:00+00:00,210.42999267578125,210.53500366210938,210.39999389648438,210.48779296875,74423
2025-05-16 14:32:00+00:00,210.2100067138672,210.42979431152344,210.2100067138672,210.41000366210938,131150
2025-05-16 14:33:00+00:00,210.24000549316406,210.2967987060547,210.1699981689453,210.20700073242188,103704
2025-05-16 14:34:00+00:00,210.22999572753906,210.25999450683594,210.11000061035156,210.2449951171875,100083
2025-05-16 14:35:00+00:00,210.22500610351562,210.25,210.06500244140625,210.22999572753906,137100
2025-05-16 14:36:00+00:00,210.39999389648438,210.4600067138672,210.1699981689453,210.22000122070312,126064
2025-05-16 14:37:00+00:00,210.5050048828125,210.50999450683594,210.26210021972656,210.4199981689453,82211
2025-05-16 14:38:00+00:00,210.42030334472656,210.5399932861328,210.3699951171875,210.52000427246094,82736
2025-05-16 14:39:00+00:00,210.30999755859375,210.45989990234375,210.30999755859375,210.45989990234375,50941
2025-05-16 14:40:00+00:00,210.2100067138672,210.36000061035156,210.16299438476562,210.3000030517578,84066
2025-05-16 14:41:00+00:00,210.25,210.2899932861328,210.1199951171875,210.2100067138672,90519
2025-05-16 14:42:00+00:00,210.13999938964844,210.24000549316406,210.05999755859375,210.24000549316406,91963
2025-05-16 14:43:00+00:00,210.0800018310547,210.14999389648438,209.97999572753906,210.13999938964844,183006
2025-05-16 14:44:00+00:00,209.85000610351562,210.08999633789062,209.77000427246094,210.05999755859375,129266
2025-05-16 14:45:00+00:00,210.06500244140625,210.06500244140625,209.8249969482422,209.84959411621094,86380
2025-05-16 14:46:00+00:00,210.1230010986328,210.17999267578125,209.97999572753906,210.06500244140625,93206
2025-05-16 14:47:00+00:00,209.92999267578125,210.1300048828125,209.90499877929688,210.10000610351562,115688
2025-05-16 14:48:00+00:00,210.02999877929688,210.0800018310547,209.9199981689453,209.93350219726562,77965
2025-05-16 14:49:00+00:00,210.09030151367188,210.1199951171875,209.94000244140625,210.0301055908203,89531
2025-05-16 14:50:00+00:00,210.24000549316406,210.25,210.07000732421875,210.11000061035156,66222
